sales,id
0,3000917
2662.310379,3000918
0,3000919
0,3000920
0,3000921
0,3000922
0,3000923
9318.086328,3000924
0,3000925
1774.873586,3000926
0,3000927
7986.931138,3000928
3106.028776,3000929
1331.15519,3000930
443.7183966,3000931
4437.183966,3000932
22629.63822,3000933
0,3000934
0,3000935
443.7183966,3000936
443.7183966,3000937
0,3000938
3993.465569,3000939
0,3000940
0,3000941
0,3000942
443.7183966,3000943
0,3000944
0,3000945
4437.183966,3000946
0,3000947
0,3000948
0,3000949
0,3000950
443.7183966,3000951
1331.15519,3000952
0,3000953
0,3000954
0,3000955
443.7183966,3000956
12867.8335,3000957
0,3000958
3106.028776,3000959
0,3000960
11092.95991,3000961
8430.649535,3000962
4437.183966,3000963
443.7183966,3000964
7099.494345,3000965
28397.97738,3000966
0,3000967
0,3000968
443.7183966,3000969
443.7183966,3000970
0,3000971
3993.465569,3000972
0,3000973
0,3000974
0,3000975
1331.15519,3000976
0,3000977
0,3000978
5324.620759,3000979
0,3000980
0,3000981
0,3000982
0,3000983
443.7183966,3000984
2662.310379,3000985
1331.15519,3000986
0,3000987
0,3000988
0,3000989
7099.494345,3000990
0,3000991
3549.747173,3000992
0,3000993
6655.775949,3000994
5324.620759,3000995
3106.028776,3000996
443.7183966,3000997
6655.775949,3000998
24404.51181,3000999
0,3001000
0,3001001
443.7183966,3001002
443.7183966,3001003
0,3001004
3549.747173,3001005
0,3001006
0,3001007
1331.15519,3001008
1331.15519,3001009
0,3001010
0,3001011
3549.747173,3001012
0,3001013
0,3001014
0,3001015
0,3001016
443.7183966,3001017
887.4367931,3001018
443.7183966,3001019
0,3001020
0,3001021
443.7183966,3001022
7099.494345,3001023
0,3001024
3106.028776,3001025
0,3001026
7986.931138,3001027
3993.465569,3001028
1331.15519,3001029
443.7183966,3001030
3993.465569,3001031
23517.07502,3001032
0,3001033
0,3001034
0,3001035
443.7183966,3001036
0,3001037
3993.465569,3001038
0,3001039
0,3001040
0,3001041
887.4367931,3001042
0,3001043
0,3001044
3549.747173,3001045
0,3001046
0,3001047
0,3001048
0,3001049
443.7183966,3001050
1331.15519,3001051
443.7183966,3001052
0,3001053
0,3001054
443.7183966,3001055
10649.24152,3001056
0,3001057
2662.310379,3001058
0,3001059
9318.086328,3001060
3993.465569,3001061
1774.873586,3001062
443.7183966,3001063
5768.339155,3001064
22629.63822,3001065
0,3001066
0,3001067
0,3001068
0,3001069
0,3001070
3993.465569,3001071
0,3001072
0,3001073
0,3001074
0,3001075
0,3001076
0,3001077
4880.902362,3001078
0,3001079
0,3001080
0,3001081
0,3001082
443.7183966,3001083
887.4367931,3001084
887.4367931,3001085
0,3001086
443.7183966,3001087
0,3001088
7543.212742,3001089
0,3001090
2218.591983,3001091
0,3001092
9318.086328,3001093
4437.183966,3001094
2218.591983,3001095
443.7183966,3001096
5768.339155,3001097
27066.82219,3001098
0,3001099
0,3001100
443.7183966,3001101
443.7183966,3001102
0,3001103
3993.465569,3001104
0,3001105
0,3001106
443.7183966,3001107
887.4367931,3001108
0,3001109
0,3001110
4437.183966,3001111
0,3001112
0,3001113
0,3001114
0,3001115
887.4367931,3001116
1331.15519,3001117
443.7183966,3001118
0,3001119
0,3001120
0,3001121
9761.804725,3001122
0,3001123
3106.028776,3001124
0,3001125
9761.804725,3001126
3106.028776,3001127
2218.591983,3001128
443.7183966,3001129
3993.465569,3001130
21742.20143,3001131
0,3001132
0,3001133
0,3001134
0,3001135
0,3001136
3549.747173,3001137
0,3001138
0,3001139
0,3001140
887.4367931,3001141
0,3001142
0,3001143
2662.310379,3001144
0,3001145
0,3001146
0,3001147
0,3001148
0,3001149
0,3001150
0,3001151
0,3001152
0,3001153
443.7183966,3001154
7099.494345,3001155
0,3001156
3993.465569,3001157
0,3001158
7099.494345,3001159
7986.931138,3001160
3549.747173,3001161
443.7183966,3001162
9761.804725,3001163
24404.51181,3001164
0,3001165
0,3001166
443.7183966,3001167
443.7183966,3001168
0,3001169
3993.465569,3001170
0,3001171
0,3001172
1331.15519,3001173
887.4367931,3001174
0,3001175
0,3001176
4880.902362,3001177
0,3001178
0,3001179
443.7183966,3001180
0,3001181
0,3001182
2662.310379,3001183
443.7183966,3001184
0,3001185
0,3001186
887.4367931,3001187
12424.1151,3001188
0,3001189
4437.183966,3001190
0,3001191
10205.52312,3001192
9318.086328,3001193
3993.465569,3001194
443.7183966,3001195
8430.649535,3001196
27066.82219,3001197
0,3001198
0,3001199
0,3001200
443.7183966,3001201
0,3001202
5324.620759,3001203
0,3001204
0,3001205
1331.15519,3001206
1331.15519,3001207
0,3001208
0,3001209
5324.620759,3001210
0,3001211
0,3001212
443.7183966,3001213
0,3001214
443.7183966,3001215
4437.183966,3001216
1774.873586,3001217
0,3001218
0,3001219
443.7183966,3001220
9761.804725,3001221
0,3001222
3106.028776,3001223
0,3001224
8430.649535,3001225
4880.902362,3001226
3106.028776,3001227
443.7183966,3001228
5768.339155,3001229
27510.54059,3001230
0,3001231
0,3001232
443.7183966,3001233
443.7183966,3001234
0,3001235
2218.591983,3001236
0,3001237
0,3001238
0,3001239
887.4367931,3001240
0,3001241
0,3001242
5324.620759,3001243
0,3001244
0,3001245
0,3001246
0,3001247
443.7183966,3001248
2218.591983,3001249
443.7183966,3001250
0,3001251
0,3001252
443.7183966,3001253
6212.057552,3001254
0,3001255
4880.902362,3001256
0,3001257
4437.183966,3001258
8430.649535,3001259
3106.028776,3001260
0,3001261
0,3001262
17305.01747,3001263
0,3001264
0,3001265
443.7183966,3001266
443.7183966,3001267
0,3001268
3106.028776,3001269
0,3001270
0,3001271
443.7183966,3001272
2662.310379,3001273
0,3001274
0,3001275
5768.339155,3001276
0,3001277
0,3001278
0,3001279
0,3001280
2662.310379,3001281
0,3001282
0,3001283
0,3001284
0,3001285
443.7183966,3001286
11980.39671,3001287
0,3001288
4437.183966,3001289
0,3001290
10649.24152,3001291
9318.086328,3001292
3993.465569,3001293
443.7183966,3001294
7986.931138,3001295
30172.85097,3001296
0,3001297
0,3001298
443.7183966,3001299
0,3001300
0,3001301
5768.339155,3001302
0,3001303
0,3001304
0,3001305
1774.873586,3001306
0,3001307
0,3001308
4437.183966,3001309
0,3001310
0,3001311
443.7183966,3001312
0,3001313
443.7183966,3001314
3106.028776,3001315
1774.873586,3001316
0,3001317
0,3001318
443.7183966,3001319
11980.39671,3001320
0,3001321
3993.465569,3001322
0,3001323
11536.67831,3001324
6655.775949,3001325
3993.465569,3001326
443.7183966,3001327
7543.212742,3001328
28397.97738,3001329
0,3001330
0,3001331
443.7183966,3001332
887.4367931,3001333
0,3001334
5324.620759,3001335
0,3001336
0,3001337
0,3001338
2218.591983,3001339
0,3001340
0,3001341
4880.902362,3001342
0,3001343
0,3001344
0,3001345
0,3001346
443.7183966,3001347
0,3001348
887.4367931,3001349
0,3001350
0,3001351
0,3001352
8430.649535,3001353
0,3001354
3106.028776,3001355
0,3001356
8430.649535,3001357
4437.183966,3001358
3106.028776,3001359
443.7183966,3001360
6212.057552,3001361
25735.667,3001362
0,3001363
0,3001364
887.4367931,3001365
443.7183966,3001366
0,3001367
4437.183966,3001368
0,3001369
0,3001370
0,3001371
1331.15519,3001372
0,3001373
0,3001374
3549.747173,3001375
0,3001376
0,3001377
0,3001378
0,3001379
443.7183966,3001380
2662.310379,3001381
887.4367931,3001382
0,3001383
0,3001384
887.4367931,3001385
4880.902362,3001386
0,3001387
2662.310379,3001388
0,3001389
3106.028776,3001390
6212.057552,3001391
2662.310379,3001392
0,3001393
0,3001394
14198.98869,3001395
0,3001396
0,3001397
0,3001398
887.4367931,3001399
0,3001400
2662.310379,3001401
0,3001402
0,3001403
0,3001404
2662.310379,3001405
0,3001406
0,3001407
4437.183966,3001408
0,3001409
0,3001410
0,3001411
0,3001412
2218.591983,3001413
0,3001414
0,3001415
0,3001416
0,3001417
443.7183966,3001418
8430.649535,3001419
0,3001420
5324.620759,3001421
0,3001422
4437.183966,3001423
8874.367931,3001424
4437.183966,3001425
0,3001426
0,3001427
13755.27029,3001428
0,3001429
0,3001430
443.7183966,3001431
1331.15519,3001432
0,3001433
2662.310379,3001434
0,3001435
0,3001436
0,3001437
2662.310379,3001438
0,3001439
0,3001440
3993.465569,3001441
0,3001442
0,3001443
0,3001444
0,3001445
2218.591983,3001446
0,3001447
0,3001448
0,3001449
0,3001450
443.7183966,3001451
6212.057552,3001452
0,3001453
3993.465569,3001454
0,3001455
3549.747173,3001456
8874.367931,3001457
3106.028776,3001458
0,3001459
0,3001460
11092.95991,3001461
0,3001462
0,3001463
0,3001464
443.7183966,3001465
0,3001466
1774.873586,3001467
0,3001468
0,3001469
0,3001470
2662.310379,3001471
0,3001472
0,3001473
4437.183966,3001474
0,3001475
0,3001476
0,3001477
0,3001478
887.4367931,3001479
0,3001480
0,3001481
0,3001482
0,3001483
443.7183966,3001484
6212.057552,3001485
0,3001486
5324.620759,3001487
0,3001488
3549.747173,3001489
4437.183966,3001490
1331.15519,3001491
0,3001492
0,3001493
12424.1151,3001494
0,3001495
0,3001496
0,3001497
0,3001498
0,3001499
1774.873586,3001500
0,3001501
0,3001502
0,3001503
2662.310379,3001504
0,3001505
0,3001506
3549.747173,3001507
0,3001508
887.4367931,3001509
0,3001510
0,3001511
1331.15519,3001512
0,3001513
0,3001514
0,3001515
0,3001516
887.4367931,3001517
8430.649535,3001518
0,3001519
5324.620759,3001520
0,3001521
4880.902362,3001522
8874.367931,3001523
3993.465569,3001524
0,3001525
0,3001526
13755.27029,3001527
0,3001528
0,3001529
0,3001530
887.4367931,3001531
0,3001532
3993.465569,3001533
0,3001534
0,3001535
0,3001536
2662.310379,3001537
0,3001538
0,3001539
5324.620759,3001540
0,3001541
443.7183966,3001542
0,3001543
0,3001544
1331.15519,3001545
0,3001546
0,3001547
0,3001548
0,3001549
443.7183966,3001550
12867.8335,3001551
0,3001552
5324.620759,3001553
0,3001554
11092.95991,3001555
9761.804725,3001556
3993.465569,3001557
443.7183966,3001558
6655.775949,3001559
28397.97738,3001560
0,3001561
0,3001562
0,3001563
887.4367931,3001564
0,3001565
3993.465569,3001566
0,3001567
0,3001568
0,3001569
3106.028776,3001570
0,3001571
0,3001572
3993.465569,3001573
0,3001574
0,3001575
0,3001576
0,3001577
443.7183966,3001578
0,3001579
1331.15519,3001580
0,3001581
0,3001582
0,3001583
12424.1151,3001584
0,3001585
4880.902362,3001586
0,3001587
11092.95991,3001588
9318.086328,3001589
3106.028776,3001590
443.7183966,3001591
6212.057552,3001592
31060.28776,3001593
0,3001594
0,3001595
443.7183966,3001596
887.4367931,3001597
0,3001598
3993.465569,3001599
0,3001600
0,3001601
0,3001602
2662.310379,3001603
0,3001604
0,3001605
3549.747173,3001606
0,3001607
0,3001608
0,3001609
0,3001610
887.4367931,3001611
0,3001612
887.4367931,3001613
0,3001614
0,3001615
443.7183966,3001616
7099.494345,3001617
0,3001618
5324.620759,3001619
0,3001620
5324.620759,3001621
9761.804725,3001622
4437.183966,3001623
0,3001624
0,3001625
15973.86228,3001626
0,3001627
0,3001628
443.7183966,3001629
1331.15519,3001630
0,3001631
3549.747173,3001632
0,3001633
0,3001634
1331.15519,3001635
3549.747173,3001636
0,3001637
0,3001638
5768.339155,3001639
0,3001640
0,3001641
0,3001642
0,3001643
1774.873586,3001644
0,3001645
0,3001646
0,3001647
0,3001648
0,3001649
10205.52312,3001650
0,3001651
3993.465569,3001652
0,3001653
7543.212742,3001654
4880.902362,3001655
1331.15519,3001656
443.7183966,3001657
3549.747173,3001658
20854.76464,3001659
0,3001660
0,3001661
0,3001662
0,3001663
0,3001664
3106.028776,3001665
0,3001666
0,3001667
0,3001668
443.7183966,3001669
0,3001670
0,3001671
3549.747173,3001672
0,3001673
0,3001674
0,3001675
0,3001676
0,3001677
0,3001678
443.7183966,3001679
0,3001680
0,3001681
0,3001682
14642.70709,3001683
0,3001684
3549.747173,3001685
0,3001686
10649.24152,3001687
8430.649535,3001688
3993.465569,3001689
443.7183966,3001690
5324.620759,3001691
29285.41417,3001692
0,3001693
0,3001694
443.7183966,3001695
443.7183966,3001696
0,3001697
3993.465569,3001698
0,3001699
0,3001700
0,3001701
2662.310379,3001702
0,3001703
0,3001704
5324.620759,3001705
0,3001706
0,3001707
0,3001708
0,3001709
443.7183966,3001710
0,3001711
887.4367931,3001712
0,3001713
0,3001714
0,3001715
9318.086328,3001716
0,3001717
1774.873586,3001718
0,3001719
5768.339155,3001720
2218.591983,3001721
0,3001722
443.7183966,3001723
3106.028776,3001724
24848.23021,3001725
0,3001726
0,3001727
0,3001728
0,3001729
0,3001730
1774.873586,3001731
0,3001732
0,3001733
0,3001734
1331.15519,3001735
0,3001736
0,3001737
3106.028776,3001738
0,3001739
0,3001740
0,3001741
0,3001742
443.7183966,3001743
0,3001744
0,3001745
0,3001746
0,3001747
0,3001748
9761.804725,3001749
0,3001750
3106.028776,3001751
0,3001752
7986.931138,3001753
6212.057552,3001754
3549.747173,3001755
443.7183966,3001756
4880.902362,3001757
24848.23021,3001758
0,3001759
0,3001760
0,3001761
443.7183966,3001762
0,3001763
3549.747173,3001764
0,3001765
0,3001766
0,3001767
443.7183966,3001768
0,3001769
0,3001770
3549.747173,3001771
0,3001772
0,3001773
0,3001774
0,3001775
443.7183966,3001776
0,3001777
443.7183966,3001778
0,3001779
0,3001780
0,3001781
12424.1151,3001782
0,3001783
4880.902362,3001784
0,3001785
11536.67831,3001786
6212.057552,3001787
2218.591983,3001788
443.7183966,3001789
4880.902362,3001790
24848.23021,3001791
0,3001792
0,3001793
443.7183966,3001794
443.7183966,3001795
0,3001796
3993.465569,3001797
0,3001798
0,3001799
0,3001800
1774.873586,3001801
0,3001802
0,3001803
4437.183966,3001804
0,3001805
0,3001806
0,3001807
0,3001808
0,3001809
0,3001810
887.4367931,3001811
0,3001812
0,3001813
0,3001814
11980.39671,3001815
0,3001816
2218.591983,3001817
0,3001818
9318.086328,3001819
2662.310379,3001820
1331.15519,3001821
443.7183966,3001822
3993.465569,3001823
20854.76464,3001824
0,3001825
0,3001826
0,3001827
0,3001828
0,3001829
3106.028776,3001830
0,3001831
0,3001832
0,3001833
2218.591983,3001834
0,3001835
0,3001836
3993.465569,3001837
0,3001838
0,3001839
0,3001840
0,3001841
0,3001842
0,3001843
443.7183966,3001844
0,3001845
0,3001846
0,3001847
12424.1151,3001848
0,3001849
5324.620759,3001850
0,3001851
11092.95991,3001852
7543.212742,3001853
3106.028776,3001854
443.7183966,3001855
8874.367931,3001856
28397.97738,3001857
0,3001858
0,3001859
443.7183966,3001860
443.7183966,3001861
0,3001862
3106.028776,3001863
0,3001864
0,3001865
0,3001866
1774.873586,3001867
0,3001868
0,3001869
5324.620759,3001870
0,3001871
0,3001872
0,3001873
0,3001874
887.4367931,3001875
0,3001876
0,3001877
0,3001878
0,3001879
887.4367931,3001880
5768.339155,3001881
0,3001882
4880.902362,3001883
443.7183966,3001884
5324.620759,3001885
7099.494345,3001886
3993.465569,3001887
0,3001888
0,3001889
16417.58067,3001890
0,3001891
0,3001892
887.4367931,3001893
443.7183966,3001894
0,3001895
3993.465569,3001896
0,3001897
0,3001898
0,3001899
3106.028776,3001900
0,3001901
0,3001902
5324.620759,3001903
0,3001904
0,3001905
0,3001906
0,3001907
2662.310379,3001908
0,3001909
0,3001910
0,3001911
0,3001912
887.4367931,3001913
7986.931138,3001914
0,3001915
4437.183966,3001916
0,3001917
5324.620759,3001918
7543.212742,3001919
3993.465569,3001920
0,3001921
0,3001922
15530.14388,3001923
0,3001924
0,3001925
887.4367931,3001926
443.7183966,3001927
0,3001928
3549.747173,3001929
0,3001930
0,3001931
0,3001932
2662.310379,3001933
0,3001934
0,3001935
5768.339155,3001936
0,3001937
0,3001938
0,3001939
0,3001940
2218.591983,3001941
0,3001942
0,3001943
0,3001944
0,3001945
443.7183966,3001946
13311.5519,3001947
0,3001948
3106.028776,3001949
0,3001950
11536.67831,3001951
10205.52312,3001952
3993.465569,3001953
443.7183966,3001954
7986.931138,3001955
25735.667,3001956
0,3001957
0,3001958
0,3001959
443.7183966,3001960
0,3001961
4437.183966,3001962
0,3001963
0,3001964
1774.873586,3001965
2218.591983,3001966
0,3001967
0,3001968
3993.465569,3001969
0,3001970
0,3001971
0,3001972
0,3001973
443.7183966,3001974
2218.591983,3001975
1331.15519,3001976
0,3001977
0,3001978
443.7183966,3001979
6212.057552,3001980
0,3001981
3106.028776,3001982
0,3001983
5324.620759,3001984
8430.649535,3001985
3993.465569,3001986
443.7183966,3001987
0,3001988
16861.29907,3001989
0,3001990
0,3001991
443.7183966,3001992
443.7183966,3001993
0,3001994
2218.591983,3001995
0,3001996
0,3001997
0,3001998
2218.591983,3001999
0,3002000
0,3002001
4880.902362,3002002
0,3002003
0,3002004
0,3002005
0,3002006
2662.310379,3002007
0,3002008
0,3002009
0,3002010
0,3002011
443.7183966,3002012
11092.95991,3002013
0,3002014
3993.465569,3002015
443.7183966,3002016
9761.804725,3002017
4880.902362,3002018
2662.310379,3002019
443.7183966,3002020
5324.620759,3002021
24404.51181,3002022
0,3002023
0,3002024
0,3002025
887.4367931,3002026
0,3002027
3549.747173,3002028
0,3002029
0,3002030
0,3002031
1331.15519,3002032
0,3002033
0,3002034
3993.465569,3002035
0,3002036
0,3002037
443.7183966,3002038
0,3002039
443.7183966,3002040
0,3002041
887.4367931,3002042
0,3002043
0,3002044
443.7183966,3002045
7099.494345,3002046
0,3002047
4880.902362,3002048
0,3002049
5324.620759,3002050
7986.931138,3002051
3993.465569,3002052
0,3002053
0,3002054
16417.58067,3002055
0,3002056
0,3002057
887.4367931,3002058
0,3002059
0,3002060
3106.028776,3002061
0,3002062
0,3002063
0,3002064
3106.028776,3002065
0,3002066
0,3002067
5324.620759,3002068
0,3002069
0,3002070
443.7183966,3002071
0,3002072
1774.873586,3002073
0,3002074
0,3002075
0,3002076
0,3002077
887.4367931,3002078
6212.057552,3002079
0,3002080
3993.465569,3002081
0,3002082
4437.183966,3002083
7543.212742,3002084
4437.183966,3002085
0,3002086
0,3002087
15086.42548,3002088
0,3002089
0,3002090
0,3002091
887.4367931,3002092
0,3002093
2218.591983,3002094
0,3002095
0,3002096
443.7183966,3002097
2662.310379,3002098
0,3002099
0,3002100
5324.620759,3002101
0,3002102
0,3002103
0,3002104
0,3002105
1774.873586,3002106
0,3002107
0,3002108
0,3002109
0,3002110
443.7183966,3002111
10649.24152,3002112
0,3002113
3993.465569,3002114
0,3002115
10649.24152,3002116
8874.367931,3002117
3106.028776,3002118
443.7183966,3002119
6655.775949,3002120
27066.82219,3002121
0,3002122
0,3002123
443.7183966,3002124
443.7183966,3002125
0,3002126
3549.747173,3002127
0,3002128
0,3002129
0,3002130
1774.873586,3002131
0,3002132
0,3002133
4437.183966,3002134
0,3002135
0,3002136
0,3002137
0,3002138
0,3002139
0,3002140
0,3002141
0,3002142
0,3002143
443.7183966,3002144
8430.649535,3002145
0,3002146
5324.620759,3002147
0,3002148
6212.057552,3002149
9761.804725,3002150
4437.183966,3002151
0,3002152
0,3002153
16861.29907,3002154
0,3002155
0,3002156
443.7183966,3002157
1331.15519,3002158
0,3002159
3993.465569,3002160
6212.057552,3002161
0,3002162
2662.310379,3002163
3106.028776,3002164
0,3002165
0,3002166
7543.212742,3002167
0,3002168
0,3002169
0,3002170
0,3002171
2218.591983,3002172
5768.339155,3002173
0,3002174
0,3002175
0,3002176
887.4367931,3002177
7986.931138,3002178
0,3002179
5324.620759,3002180
0,3002181
4437.183966,3002182
9318.086328,3002183
4437.183966,3002184
0,3002185
0,3002186
18636.17266,3002187
0,3002188
0,3002189
443.7183966,3002190
1331.15519,3002191
0,3002192
3106.028776,3002193
3993.465569,3002194
0,3002195
2218.591983,3002196
3549.747173,3002197
0,3002198
443.7183966,3002199
5768.339155,3002200
0,3002201
443.7183966,3002202
0,3002203
0,3002204
3106.028776,3002205
5324.620759,3002206
0,3002207
0,3002208
0,3002209
887.4367931,3002210
7099.494345,3002211
0,3002212
5324.620759,3002213
0,3002214
5768.339155,3002215
9761.804725,3002216
4437.183966,3002217
0,3002218
0,3002219
17748.73586,3002220
0,3002221
0,3002222
443.7183966,3002223
1331.15519,3002224
0,3002225
3993.465569,3002226
5324.620759,3002227
0,3002228
1331.15519,3002229
2662.310379,3002230
0,3002231
0,3002232
6212.057552,3002233
0,3002234
887.4367931,3002235
0,3002236
0,3002237
2662.310379,3002238
5768.339155,3002239
0,3002240
0,3002241
0,3002242
887.4367931,3002243
6655.775949,3002244
0,3002245
5324.620759,3002246
0,3002247
6212.057552,3002248
9761.804725,3002249
3993.465569,3002250
0,3002251
0,3002252
18636.17266,3002253
0,3002254
0,3002255
887.4367931,3002256
1331.15519,3002257
0,3002258
3549.747173,3002259
7099.494345,3002260
0,3002261
2662.310379,3002262
3549.747173,3002263
0,3002264
0,3002265
5768.339155,3002266
0,3002267
0,3002268
0,3002269
0,3002270
2218.591983,3002271
5324.620759,3002272
0,3002273
0,3002274
0,3002275
443.7183966,3002276
7986.931138,3002277
0,3002278
5324.620759,3002279
0,3002280
4437.183966,3002281
9318.086328,3002282
3993.465569,3002283
0,3002284
0,3002285
17748.73586,3002286
0,3002287
0,3002288
0,3002289
887.4367931,3002290
0,3002291
3106.028776,3002292
4880.902362,3002293
0,3002294
1774.873586,3002295
2662.310379,3002296
0,3002297
0,3002298
5324.620759,3002299
0,3002300
887.4367931,3002301
0,3002302
0,3002303
2218.591983,3002304
5324.620759,3002305
0,3002306
0,3002307
0,3002308
887.4367931,3002309
8874.367931,3002310
0,3002311
4880.902362,3002312
0,3002313
4880.902362,3002314
9761.804725,3002315
3993.465569,3002316
0,3002317
0,3002318
18192.45426,3002319
0,3002320
0,3002321
443.7183966,3002322
443.7183966,3002323
0,3002324
3549.747173,3002325
887.4367931,3002326
0,3002327
1331.15519,3002328
2662.310379,3002329
0,3002330
0,3002331
6212.057552,3002332
0,3002333
0,3002334
0,3002335
0,3002336
2662.310379,3002337
4437.183966,3002338
0,3002339
0,3002340
0,3002341
887.4367931,3002342
7986.931138,3002343
0,3002344
3993.465569,3002345
0,3002346
4880.902362,3002347
7099.494345,3002348
3549.747173,3002349
0,3002350
0,3002351
15086.42548,3002352
0,3002353
0,3002354
443.7183966,3002355
887.4367931,3002356
0,3002357
2662.310379,3002358
0,3002359
0,3002360
0,3002361
2218.591983,3002362
0,3002363
0,3002364
5768.339155,3002365
0,3002366
0,3002367
0,3002368
0,3002369
1774.873586,3002370
0,3002371
0,3002372
0,3002373
0,3002374
887.4367931,3002375
7543.212742,3002376
0,3002377
4880.902362,3002378
0,3002379
3549.747173,3002380
7986.931138,3002381
3993.465569,3002382
0,3002383
0,3002384
16417.58067,3002385
0,3002386
0,3002387
0,3002388
887.4367931,3002389
0,3002390
2218.591983,3002391
3106.028776,3002392
0,3002393
0,3002394
3993.465569,3002395
0,3002396
0,3002397
4880.902362,3002398
0,3002399
0,3002400
0,3002401
0,3002402
2662.310379,3002403
5324.620759,3002404
0,3002405
0,3002406
0,3002407
887.4367931,3002408
7986.931138,3002409
0,3002410
5768.339155,3002411
0,3002412
3993.465569,3002413
8874.367931,3002414
4880.902362,3002415
0,3002416
0,3002417
15530.14388,3002418
0,3002419
0,3002420
443.7183966,3002421
887.4367931,3002422
0,3002423
3106.028776,3002424
0,3002425
0,3002426
0,3002427
2218.591983,3002428
0,3002429
0,3002430
5324.620759,3002431
0,3002432
443.7183966,3002433
0,3002434
0,3002435
2662.310379,3002436
0,3002437
0,3002438
0,3002439
0,3002440
887.4367931,3002441
7986.931138,3002442
0,3002443
4880.902362,3002444
0,3002445
4880.902362,3002446
9318.086328,3002447
3993.465569,3002448
0,3002449
0,3002450
16861.29907,3002451
0,3002452
0,3002453
443.7183966,3002454
443.7183966,3002455
0,3002456
3106.028776,3002457
0,3002458
0,3002459
0,3002460
2662.310379,3002461
0,3002462
0,3002463
5324.620759,3002464
0,3002465
0,3002466
0,3002467
0,3002468
2662.310379,3002469
0,3002470
0,3002471
0,3002472
0,3002473
443.7183966,3002474
6655.775949,3002475
0,3002476
4880.902362,3002477
0,3002478
3993.465569,3002479
8874.367931,3002480
3993.465569,3002481
0,3002482
0,3002483
13311.5519,3002484
0,3002485
0,3002486
0,3002487
887.4367931,3002488
0,3002489
2662.310379,3002490
0,3002491
0,3002492
0,3002493
3549.747173,3002494
0,3002495
0,3002496
4880.902362,3002497
0,3002498
0,3002499
0,3002500
0,3002501
887.4367931,3002502
0,3002503
0,3002504
0,3002505
0,3002506
0,3002507
11536.67831,3002508
0,3002509
3106.028776,3002510
0,3002511
8874.367931,3002512
2662.310379,3002513
2662.310379,3002514
443.7183966,3002515
3549.747173,3002516
20854.76464,3002517
0,3002518
0,3002519
0,3002520
0,3002521
0,3002522
3993.465569,3002523
0,3002524
0,3002525
0,3002526
1331.15519,3002527
0,3002528
0,3002529
3549.747173,3002530
0,3002531
0,3002532
0,3002533
0,3002534
0,3002535
0,3002536
443.7183966,3002537
0,3002538
0,3002539
443.7183966,3002540
6655.775949,3002541
0,3002542
3993.465569,3002543
0,3002544
5324.620759,3002545
9761.804725,3002546
3993.465569,3002547
0,3002548
0,3002549
16861.29907,3002550
0,3002551
0,3002552
443.7183966,3002553
887.4367931,3002554
0,3002555
3549.747173,3002556
0,3002557
0,3002558
1774.873586,3002559
2662.310379,3002560
0,3002561
0,3002562
5768.339155,3002563
0,3002564
0,3002565
0,3002566
0,3002567
1774.873586,3002568
0,3002569
0,3002570
0,3002571
0,3002572
443.7183966,3002573
8430.649535,3002574
0,3002575
4880.902362,3002576
0,3002577
4880.902362,3002578
7986.931138,3002579
4437.183966,3002580
0,3002581
0,3002582
13311.5519,3002583
0,3002584
0,3002585
443.7183966,3002586
1331.15519,3002587
0,3002588
2218.591983,3002589
0,3002590
0,3002591
443.7183966,3002592
3993.465569,3002593
0,3002594
0,3002595
3549.747173,3002596
0,3002597
443.7183966,3002598
0,3002599
0,3002600
1331.15519,3002601
0,3002602
0,3002603
0,3002604
0,3002605
443.7183966,3002606
7543.212742,3002607
0,3002608
4880.902362,3002609
0,3002610
4880.902362,3002611
9761.804725,3002612
4437.183966,3002613
0,3002614
0,3002615
17748.73586,3002616
0,3002617
0,3002618
443.7183966,3002619
1331.15519,3002620
0,3002621
3549.747173,3002622
0,3002623
0,3002624
443.7183966,3002625
3549.747173,3002626
0,3002627
0,3002628
5768.339155,3002629
0,3002630
0,3002631
0,3002632
0,3002633
2662.310379,3002634
0,3002635
0,3002636
0,3002637
0,3002638
443.7183966,3002639
11980.39671,3002640
0,3002641
3549.747173,3002642
0,3002643
11092.95991,3002644
8874.367931,3002645
4437.183966,3002646
443.7183966,3002647
6212.057552,3002648
30616.56936,3002649
0,3002650
0,3002651
443.7183966,3002652
887.4367931,3002653
0,3002654
5768.339155,3002655
0,3002656
0,3002657
443.7183966,3002658
2662.310379,3002659
0,3002660
443.7183966,3002661
4880.902362,3002662
0,3002663
0,3002664
0,3002665
0,3002666
443.7183966,3002667
2662.310379,3002668
887.4367931,3002669
0,3000888
0,3000889
443.7183966,3000890
4437.183966,3000891
0,3000892
2218.591983,3000893
0,3000894
1774.873586,3000895
7543.212742,3000896
2662.310379,3000897
0,3000898
0,3000899
10649.24152,3000900
0,3000901
0,3000902
0,3000903
443.7183966,3000904
0,3000905
1774.873586,3000906
0,3000907
0,3000908
0,3000909
1774.873586,3000910
0,3000911
0,3000912
3106.028776,3000913
0,3000914
0,3000915
0,3000916
0,3000917
2218.591983,3000918
0,3000919
0,3000920
0,3000921
0,3000922
0,3000923
9318.086328,3000924
0,3000925
12867.8335,3000926
0,3000927
6655.775949,3000928
3993.465569,3000929
1774.873586,3000930
443.7183966,3000931
0,3000932
24848.23021,3000933
887.4367931,3000934
0,3000935
